id,digest,ab_add2,ab_add3,size,chaoxiang,level,price,rent_type
174203121,蝶翠华庭 2室1厅2卫,西城,广安门租房,95平,南,楼层下部/23层,8000元/月,整租
173902219,西黄城根南街小区 2室1厅1卫,西城,西单租房,58平,南北,楼层下部/6层,8000元/月,整租
174234687,北京北小区 2室1厅1卫,昌平,立水桥租房,87平,南北,楼层下部/20层,6500元/月,整租
174280475,羊肉胡同 2室1厅1卫,西城,阜成门租房,61平,南北,楼层上部/6层,10500元/月,整租
173920547,龙跃苑三区 2室2厅1卫,昌平,回龙观租房,106平,北,楼层中部/6层,1700元/月,合租
174284539,羊肉胡同 1室1厅1卫,西城,阜成门租房,41平,南,楼层下部/6层,7000元/月,整租
173275492,红联南村 2室1厅1卫,海淀,小西天租房,60平,南北,楼层中部/6层,6800元/月,整租
173877646,月坛北街 1室1厅1卫,西城,月坛租房,36平,东北,楼层下部/11层,6000元/月,整租
173710134,交大东路36号 1室1厅1卫,海淀,西直门外租房,73平,西,楼层上部/11层,7000元/月,整租
173734347,慧谷阳光 1室0厅1卫,朝阳,望京租房,53平,北,楼层下部/16层,6000元/月,整租
173341978,中海雅园 4室2厅2卫,海淀,紫竹桥租房,205平,东南,楼层中部/9层,20000元/月,整租
173555162,丰侨公寓 2室1厅1卫,西城,金融街租房,90平,西北,楼层中部/22层,17000元/月,整租
172726872,安华西里三区 1室1厅1卫,朝阳,安贞租房,42平,南,楼层上部/6层,5500元/月,整租
174133704,玉芳园    2室1厅1卫,丰台,草桥租房,98平,南北,楼层下部/16层,6500元/月,整租
174172623,车道沟10号 2室1厅1卫,海淀,车道沟租房,76平,南北,楼层上部/6层,7300元/月,整租
173262028,南湖东园一区 3室1厅2卫,朝阳,望京租房,126平,南,楼层上部/28层,2700元/月,合租
173584486,中广宜景湾 3室1厅1卫,朝阳,望京租房,80平,南北,楼层上部/26层,13500元/月,整租
171783174,中加大厦 2室1厅1卫,西城,白纸坊租房,103平,西,楼层下部/24层,7300元/月,整租
172279007,月坛西街西里 2室1厅1卫,西城,月坛租房,64平,南北,楼层中部/9层,8000元/月,整租
172240212,小马厂西里 2室1厅1卫,西城,天宁寺租房,57平,南北,楼层上部/13层,5700元/月,整租
172758662,宝星国际 1室2厅1卫,朝阳,望京租房,83平,西,楼层上部/26层,8500元/月,整租
171309525,北洼路28号院 3室1厅1卫,海淀,花园桥租房,120平,东南,楼层中部/18层,8800元/月,整租
173480030,车道沟南里 2室1厅1卫,海淀,紫竹桥租房,62平,东北,楼层中部/16层,6500元/月,整租
171366241,天通苑本三区 2室1厅1卫,昌平,天通苑租房,96平,南北,楼层下部/6层,4600元/月,整租
173576347,10号名邸 5室2厅3卫,海淀,紫竹桥租房,364平,南北,楼层上部/20层,40000元/月,整租
170206284,水之郡    3室2厅2卫,海淀,紫竹桥租房,152平,东北,楼层中部/20层,16000元/月,整租
174279355,华府景园 2室2厅1卫,东城,安定门租房,113平,南,楼层上部/16层,13000元/月,整租
173444446,龙跃苑三区 3室1厅2卫142.53平米,昌平,回龙观租房,142平,北,楼层上部/6层,1500元/月,合租
173444448,龙跃苑四区 3室1厅2卫146.62平米,昌平,回龙观租房,146平,北,楼层下部/6层,1500元/月,合租
168574444,丰汇园小区 1室1厅1卫,西城,金融街租房,66平,东,楼层上部/13层,8500元/月,整租
173444450,龙跃苑四区 3室1厅2卫146.62平米,昌平,回龙观租房,146平,南北,楼层下部/6层,1500元/月,合租
172678277,龙跃苑四区 3室2厅2卫,昌平,回龙观租房,138平,南北,楼层上部/6层,5200元/月,整租
173617676,水科院小区 2室1厅1卫,海淀,军博租房,65平,南北,楼层下部/15层,7600元/月,整租
173893755,燕化星城健德二里 2室1厅1卫,房山,阎村租房,76平,南北,楼层上部/6层,1900元/月,整租
168419327,天缘公寓 2室2厅1卫,西城,白纸坊租房,111平,南北,楼层上部/28层,11000元/月,整租
174128171,人济山庄 3室2厅2卫,海淀,紫竹桥租房,152平,东南,楼层中部/28层,20000元/月,整租
164199184,丰侨公寓 2室2厅1卫96.89平米,西城,金融街租房,96平,西北,楼层中部/22层,18500元/月,整租
173506026,龙跃苑四区 3室1厅1卫119.0平米,昌平,回龙观租房,119平,南北,楼层下部/6层,5700元/月,整租
173935403,燕化星城健德二里 2室1厅1卫,房山,阎村租房,76平,东南,楼层上部/6层,1900元/月,整租
159708653,燕化星城健德三里 2室1厅1卫,房山,阎村租房,82平,南,楼层上部/6层,2100元/月,整租
174041562,绿城百合公寓风荷苑 3室2厅2卫,房山,阎村租房,117平,南北,楼层中部/5层,3000元/月,整租
512563185,合立方  1室0厅0卫,昌平,立水桥租房,69平,南,楼层下部/11层,3300元/月,未知
173979788,富明大厦 3室1厅2卫,西城,牛街租房,123平,东北,楼层中部/25层,12000元/月,整租
173981230,万豪国际公寓 1室1厅1卫,朝阳,国贸租房,67平,北,楼层中部/25层,8500元/月,整租
174014493,南菜园1号院 1室1厅1卫,西城,白纸坊租房,33平,东,楼层中部/6层,3500元/月,整租
174234924,倚林佳园 4室2厅2卫,朝阳,亚奥租房,200平,南北,楼层上部/10层,24000元/月,整租
174014495,南线阁甲37号院 1室1厅1卫,西城,广安门租房,76平,东南,楼层中部/24层,7000元/月,整租
174046497,陶然北岸 1室1厅1卫,西城,陶然亭租房,82平,西南,楼层上部/15层,8000元/月,整租
174007618,玉林东里三区 1室1厅1卫,丰台,右安门外租房,43平,南,楼层上部/6层,4000元/月,整租
173968430,逸翠园    5室2厅3卫,朝阳,大悦城租房,160平,南北,楼层上部/10层,18000元/月,整租
173811186,什坊街    2室1厅1卫,西城,六铺炕租房,56平,南,楼层上部/6层,6800元/月,整租
173497364,新康街    2室1厅1卫,西城,德胜门租房,61平,南北,楼层中部/6层,7200元/月,整租
173670163,南弓匠营胡同 2室1厅1卫,东城,朝阳门内租房,69平,南北,楼层中部/5层,9000元/月,整租
173472237,翠成馨园C区 1室0厅1卫,朝阳,欢乐谷租房,54平,东,楼层下部/16层,3700元/月,整租
174030604,右内大街 2室1厅1卫,西城,右安门租房,60平,南北,楼层下部/6层,5500元/月,整租
173868867,平乐园小区 2室1厅1卫,朝阳,劲松租房,46平,南,楼层上部/6层,5500元/月,整租
173665439,广渠门外大街 2室1厅1卫,朝阳,双井租房,65平,南,楼层上部/13层,6800元/月,整租
174284259,立恒名苑 2室2厅1卫,西城,广安门租房,96平,南北,楼层下部/24层,6700元/月,整租
173367546,蓝堡国际公寓 3室1厅2卫,朝阳,CBD租房,139平,西南,楼层上部/23层,16000元/月,整租
173857456,光大花园 3室2厅2卫,海淀,万柳租房,150平,东南,楼层上部/18层,15000元/月,整租
173666612,南湖东园二区 2室1厅1卫,朝阳,望京租房,62平,南北,楼层下部/6层,6500元/月,整租
173984815,灯笼库胡同 3室1厅1卫,东城,东四租房,93平,南北,楼层下部/2层,15000元/月,整租
173356302,六铺炕一区 2室1厅1卫,西城,六铺炕租房,71平,东西,楼层中部/6层,7500元/月,整租
173913813,祥和家苑 1室0厅1卫,西城,牛街租房,53平,北,楼层中部/24层,5500元/月,整租
174042076,西绒线胡同 2室1厅1卫,西城,西单租房,72平,东西,楼层中部/6层,9000元/月,整租
173410480,高家寨胡同 2室1厅1卫,西城,虎坊桥租房,59平,南北,楼层上部/6层,6000元/月,整租
173550501,青塔秀园 2室1厅2卫,丰台,青塔租房,62平,南北,楼层中部/5层,4500元/月,整租
173808529,驼房营南里 2室1厅1卫,朝阳,酒仙桥租房,55平,南北,楼层上部/5层,5300元/月,整租
173163942,安贞西里三区 2室1厅1卫,朝阳,安贞租房,56平,东西,楼层下部/6层,6000元/月,整租
172995617,蜂鸟社区 1室1厅1卫,海淀,万柳租房,52平,南,楼层下部/9层,6300元/月,整租
173609353,梵谷水郡 2室1厅1卫,朝阳,酒仙桥租房,80平,西南,楼层上部/24层,6000元/月,整租
174229857,和平里东街9号院 2室1厅1卫,东城,和平里租房,80平,南,楼层下部/15层,7000元/月,整租
172742043,方安苑 2室1厅1卫120.5平米,丰台,方庄租房,120平,东南,楼层中部/24层,6800元/月,整租
173605357,知春路47号院 2室1厅1卫,海淀,知春路租房,68平,南北,楼层中部/6层,7000元/月,整租
172750618,永金里    2室1厅1卫,海淀,定慧寺租房,98平,南,楼层中部/12层,9000元/月,整租
172718817,铁二区    2室1厅1卫,西城,月坛租房,60平,南北,楼层中部/6层,7500元/月,整租
174186828,佟麟阁路62号院 2室1厅1卫,西城,宣武门租房,58平,南,楼层上部/16层,12000元/月,整租
172967985,佟麟阁路62号院 2室1厅1卫,西城,宣武门租房,59平,南,楼层下部/16层,12000元/月,整租
174243266,翠微南里 2室1厅1卫,海淀,公主坟租房,66平,东,楼层中部/5层,6000元/月,整租
173682915,梵谷水郡 2室2厅1卫,朝阳,酒仙桥租房,89平,东南,楼层下部/24层,8800元/月,整租
173947877,安德馨居 1室1厅1卫,西城,德胜门租房,56平,南,楼层上部/7层,7200元/月,整租
174282786,格瑞雅居 2室1厅1卫,通州,果园租房,83平,南北,楼层上部/6层,4500元/月,整租
172711679,德胜里一区 1室1厅1卫,西城,德胜门租房,46平,东,楼层上部/18层,5500元/月,整租
174286106,宣武门西大街新华社家属楼 2室1厅1卫,西城,金融街租房,66平,南北,楼层下部/16层,8300元/月,整租
172819235,盛世嘉园 3室2厅1卫,朝阳,国贸租房,155平,东南,楼层中部/18层,15000元/月,整租
172583011,百子湾家园 2室1厅1卫,朝阳,百子湾租房,101平,南,楼层中部/18层,3000元/月,整租
172923167,草桥欣园四区 2室1厅1卫,丰台,草桥租房,80平,南北,楼层上部/18层,5800元/月,整租
172385307,王庄路27号院 2室1厅1卫60.4平米,海淀,五道口租房,60平,南北,楼层中部/6层,5900元/月,整租
173000410,翌景嘉园 3室1厅2卫,朝阳,劲松租房,179平,东北,楼层中部/28层,15000元/月,整租
173971129,云河公寓 2室1厅1卫,西城,白纸坊租房,83平,西北,楼层下部/16层,6700元/月,整租
173144531,长安驿 1室0厅1卫,朝阳,建国门外租房,104平,南,楼层下部/27层,12000元/月,整租
172999475,三里河三区 3室1厅1卫,西城,三里河租房,68平,南北,楼层上部/5层,6300元/月,整租
173425896,北京华侨城 2室1厅2卫,朝阳,欢乐谷租房,112平,南,楼层上部/18层,10000元/月,整租
174096420,东南小区 1室1厅1卫,海淀,中关村租房,39平,南北,楼层下部/12层,5600元/月,整租
173891670,红莲北里 2室1厅1卫,西城,马连道租房,51平,南北,楼层下部/6层,5000元/月,整租
173270887,融科橄榄城 3室2厅2卫,朝阳,望京租房,167平,南北,楼层中部/24层,18000元/月,整租
174095423,酒仙桥路7号院 1室1厅1卫,朝阳,酒仙桥租房,35平,南,楼层上部/5层,5000元/月,整租
172332498,紫南家园 2室1厅1卫,朝阳,欢乐谷租房,88平,南北,楼层下部/12层,5700元/月,整租
172184383,东南小区 1室1厅1卫,海淀,中关村租房,43平,南,楼层中部/14层,6300元/月,整租
174186829,石灯胡同6号院 2室1厅1卫,西城,西单租房,52平,南北,楼层上部/6层,6500元/月,整租
172356263,方安苑    2室1厅1卫,丰台,方庄租房,86平,西,楼层下部/24层,5000元/月,整租
173984924,汇豪阁    1室1厅1卫,东城,建国门租房,83平,东,楼层上部/22层,12000元/月,整租
172081498,钟声胡同 1室1厅1卫,西城,西单租房,46平,南北,楼层上部/6层,6100元/月,整租
173059772,荣丰2008 1室1厅1卫,西城,广安门租房,32平,南,楼层下部/12层,4700元/月,整租
173656539,胜古家园 2室1厅1卫,朝阳,安贞租房,90平,南北,楼层上部/22层,8500元/月,整租
172675565,富力城C区 2室2厅1卫,朝阳,双井租房,91平,西北,楼层中部/25层,12000元/月,整租
173494486,畅柳园    2室1厅1卫,西城,陶然亭租房,66平,西南,楼层中部/17层,6600元/月,整租
173170846,畅柳园 2室1厅1卫72.19平米,西城,陶然亭租房,72平,西,楼层下部/14层,7200元/月,整租
172596227,长安驿    1室0厅1卫,朝阳,建国门外租房,99平,北,楼层上部/27层,13000元/月,整租
172077124,新城阳光 2室1厅1卫,通州,梨园租房,95平,南北,楼层下部/15层,4500元/月,整租
171790262,盆儿胡同 2室1厅1卫,西城,陶然亭租房,64平,南,楼层中部/16层,6000元/月,整租
171646093,后现代城 1室1厅1卫,朝阳,百子湾租房,41平,南,楼层下部/18层,6900元/月,整租
172618739,非常生活 2室2厅1卫,朝阳,双井租房,82平,南,楼层下部/23层,8000元/月,整租
172750479,西水井胡同 2室1厅1卫,东城,朝阳门内租房,74平,南北,楼层中部/15层,8200元/月,整租
173973506,光辉南里小区 2室1厅1卫,朝阳,大望路租房,58平,南,楼层下部/6层,6800元/月,整租
172596237,美华世纪 4室2厅2卫,朝阳,建国门外租房,183平,西北,楼层下部/12层,18000元/月,整租
171643251,沿海赛洛城二期 2室1厅1卫,朝阳,百子湾租房,73平,东西,楼层下部/24层,6500元/月,整租
171526196,芳群园一区 3室1厅1卫,丰台,方庄租房,77平,南北,楼层中部/5层,9000元/月,整租
173427765,亚运豪庭 2室1厅1卫,朝阳,亚运村小营租房,95平,南,楼层下部/24层,7500元/月,整租
174263826,古城西路 2室1厅1卫,石景山,古城租房,58平,南,楼层上部/16层,4800元/月,整租
171457783,11STATION 2室1厅1卫,通州,梨园租房,81平,南北,楼层上部/13层,4000元/月,整租
171609097,禧福汇    3室2厅2卫,朝阳,劲松租房,193平,南北,楼层中部/23层,17000元/月,整租
173381949,安贞里三区 2室1厅1卫,朝阳,安贞租房,66平,东南,楼层中部/17层,7200元/月,整租
173816814,东升园公寓 3室2厅1卫,海淀,五道口租房,162平,南北,楼层下部/12层,18000元/月,整租
173546078,白云观北里 1室1厅1卫,西城,白云路租房,57平,东北,楼层上部/11层,5800元/月,整租
172477387,长安驿    2室1厅1卫,朝阳,建国门外租房,109平,西,楼层中部/27层,15000元/月,整租
174278667,北京华侨城 3室2厅2卫,朝阳,欢乐谷租房,166平,南,楼层中部/18层,12000元/月,整租
171304800,国瑞城中区 2室1厅1卫,东城,崇文门租房,82平,西南,楼层下部/16层,9000元/月,整租
173959021,中关村核心 中湾国际 艾瑟顿 纽约客 邻微软 新东方 可短租,海淀,中关村租房,64平,南,楼层下部/19层,7300元/月,整租
171253043,南湖东园一区 2室1厅1卫,朝阳,望京租房,96平,西南,楼层中部/28层,8000元/月,整租
173253196,锦秋知春 2室2厅2卫,海淀,知春路租房,136平,南,楼层中部/24层,14000元/月,整租
170544111,新华联家园南区 3室2厅2卫,通州,果园租房,126平,南北,楼层上部/11层,5800元/月,整租
170524569,苏荷时代 1室1厅1卫,通州,果园租房,66平,南,楼层上部/18层,4200元/月,整租
172280139,老山西里 2室1厅1卫,石景山,老山租房,50平,南北,楼层上部/6层,4000元/月,整租
171490772,荣丰2008 1室1厅1卫,西城,广安门租房,36平,东,楼层下部/16层,2500元/月,整租
170832680,崇文门西大街 2室1厅1卫,东城,崇文门租房,50平,南,楼层中部/13层,6800元/月,整租
170272321,康家园    1室1厅1卫,朝阳,高碑店租房,42平,南,楼层下部/6层,4300元/月,整租
170896726,长椿里    2室1厅1卫,西城,长椿街租房,96平,南,楼层上部/5层,8500元/月,整租
171687837,宣武门东大街 2室0厅1卫,西城,宣武门租房,47平,东西,楼层下部/12层,5900元/月,整租
172628030,温家街2号院 1室1厅1卫,西城,宣武门租房,36平,南,楼层下部/6层,5000元/月,整租
169908029,黄寺大街24号院 2室1厅1卫,西城,德胜门租房,90平,西,楼层中部/18层,8500元/月,整租
170086164,南湖东园二区 1室1厅1卫,朝阳,望京租房,54平,东,楼层上部/14层,5200元/月,整租
173116138,尚西泊图 1室1厅1卫,丰台,六里桥租房,63平,西北,楼层中部/24层,4000元/月,整租
173160593,蓝堡国际公寓 1室1厅1卫,朝阳,CBD租房,71平,北,楼层中部/26层,11000元/月,整租
170466273,东中街    3室2厅2卫,东城,东直门租房,145平,南北,楼层下部/9层,15000元/月,整租
171291324,霞光里35号院 2室1厅1卫,朝阳,三元桥租房,54平,南,楼层下部/5层,6200元/月,整租
172539366,沿海赛洛城二期 2室1厅1卫,朝阳,百子湾租房,93平,东北,楼层下部/24层,7300元/月,整租
170222489,国瑞城公寓 1室1厅1卫,东城,崇文门租房,122平,西,楼层中部/18层,17000元/月,整租
169042407,安贞西里三区 2室1厅1卫,朝阳,安贞租房,56平,南北,楼层上部/6层,6000元/月,整租
169882051,阳光北里 2室1厅1卫,海淀,清河租房,66平,东南,楼层下部/6层,5000元/月,整租
174138864,国瑞城公寓 1室0厅1卫,东城,崇文门租房,61平,东,楼层上部/16层,12000元/月,整租
168717418,安贞西里三区 2室1厅1卫,朝阳,安贞租房,56平,东西,楼层下部/6层,6000元/月,整租
174186442,华清嘉园 2室1厅1卫,海淀,五道口租房,96平,东南,楼层下部/20层,13000元/月,整租
169180026,华清嘉园 2室1厅1卫,海淀,五道口租房,73平,南,楼层中部/18层,8500元/月,整租
174105253,华清嘉园 1室1厅1卫,海淀,五道口租房,58平,南,楼层中部/20层,6500元/月,整租
173102507,康泰园    2室1厅1卫,大兴,黄村租房,77平,南北,楼层下部/18层,3500元/月,整租
174288658,远洋山水 3室2厅2卫,石景山,鲁谷租房,144平,南北,楼层下部/27层,11000元/月,整租
172358522,九龙花园 3室2厅2卫,朝阳,双井租房,183平,东南,楼层下部/22层,14500元/月,整租
169632201,新景家园东区 1室1厅1卫,东城,崇文门租房,59平,南,楼层中部/18层,7200元/月,整租
174286588,首师大宿舍 2室1厅1卫,海淀,航天桥租房,54平,西南,楼层上部/6层,6000元/月,整租
174285939,裕瑞轩    2室1厅1卫,朝阳,北沙滩租房,91平,东,楼层中部/16层,7000元/月,整租
171887249,九龙花园 4室2厅3卫,朝阳,双井租房,221平,,楼层下部/22层,15000元/月,整租
174275737,熙府桃园 3室2厅2卫,西城,西直门租房,141平,南北,楼层下部/13层,23000元/月,整租
174138022,北京新天地四期 1室1厅1卫,朝阳,管庄租房,52平,南,楼层下部/20层,3850元/月,整租
171301339,新景家园东区 1室1厅1卫,东城,崇文门租房,37平,西,楼层中部/15层,5500元/月,整租
172985134,科源小区 3室1厅1卫,海淀,中关村租房,77平,南北,楼层下部/6层,8500元/月,整租
173935265,仓南胡同14号院 1室1厅1卫,东城,朝阳门内租房,113平,南,楼层下部/6层,6000元/月,整租
166157784,后芳嘉园胡同 1室1厅1卫50.42平米,东城,朝阳门内租房,50平,南北,楼层下部/6层,6500元/月,整租
173985177,东四十条甲34号院 2室1厅1卫,东城,东四十条租房,58平,南北,楼层下部/6层,8000元/月,整租
168160899,红莲北里17号院 2室1厅1卫,西城,马连道租房,80平,南,楼层下部/19层,7500元/月,整租
